id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
991,8.30953278653345e-05,0.0018697354027939802,0.0006828784176206484,0.00024630229274897675,0.00010828930656914662,0.00021467377459645186,2.984370527476937e-05,1.273529805186971e-06,3.7589153377746846e-05,2.119079827110376e-05,0.0007499533756607635,9.711531055917075e-05,0.0031667588302488094,8.460924520850174e-05,0.00023777687312606042,0.00044175079102013126,0.00019870036211221522,2.053261672611211e-05,0.00029574538712548936,0.02368413515322849,5.597961695941468e-05,0.0005091379279725781,0.00031789955985266137,2.1257299442611162e-05,0.00012095380450315651,0.00015517141541619982,0.02855646423678141,3.50312007021366e-05,4.8404020912386005e-05,4.021581511912835e-05,0.0036353407262513827,8.393072958264778e-06,2.741590226813198e-05,4.811957191593191e-06,0.000621104303804289,0.00015036374352190714,0.0014397495367482807,1.3582041250693045e-05,4.647858612690692e-06,2.775126337627497e-07,1.4234908395264527e-06,0.0004558463286979244,0.00040040493940948145,0.0007743993063437576,0.00011757558776953233,9.248212853948885e-05,0.000793276746329874,0.0028164158677656597,0.00012203413899939254,0.0001457922784002925,0.0016411354345169725,2.7364105550382664e-05,1.841633841616533e-05,0.0012741487802497558,0.0007459616873190963,0.019770132693179104,0.7370613944379535,3.149348973154069e-07,4.045689321571129e-05,0.0002476264774086153,0.0001138154994972586,0.0003596171678865943,3.368564881618178e-05,0.0012762108544847196,0.00041326502740119834,0.00014328848522923335,0.0003589877258898584,0.0036143357611670046,0.0011039677761292552,0.026884218703592314,0.007348547075077982,0.0005209928310267671,0.00013078087735970043,0.0018401348109006478,4.520704289195062e-05,0.0005733058245613175,0.006856754845225277,0.0002784943339127811,0.00011211971077393545,0.00028043422502803275,0.0006575073426594707,0.0002194169568209246,0.00048783225520063287,0.0020859275906386985,0.00010865912413111397,0.010037241521939405,0.003400749228209567,0.07016485122434592,0.0001547296164651553,3.950998412820483e-05,0.0005964070586634039,6.886163480984699e-05,3.951370225087833e-05,0.00032645794270579634,0.0019615191248958416,0.000497374566119778,0.002135260871587729,0.00010457801118045736,0.020040684213751925
997,0.0003314070731625216,3.1239358212126536e-05,1.6006863069029536e-05,3.0124027483526246e-05,8.754939037144214e-06,0.011147158268072515,0.0012425511376331336,1.0444053478565422e-07,8.911756354480218e-07,0.0037120488882266536,2.311871020982237e-05,7.754661823263563e-06,6.760250545542285e-07,1.363274204908119e-06,8.063110773537998e-05,8.494544952171877e-05,0.00016491636847669317,5.650314970963494e-07,0.003422376718294573,1.7939858023208377e-05,0.0008903034432170848,1.1032173767285914e-07,3.294116968123557e-06,1.0609849835584157e-05,0.00021644564202036835,1.1399879607349718e-06,0.00044962154988849247,1.9712504936774694e-05,1.8986534914529596e-05,4.3862003807353946e-06,1.994196011248561e-05,3.4961602969936883e-06,1.882016103802491e-05,5.607521158914128e-06,4.183331847408327e-08,0.004066276635764015,9.106224108187204e-05,6.267660638489868e-06,1.6428135781307432e-06,9.88365510822111e-07,8.055236189934051e-07,0.0002292824048377146,0.00031878089562332876,0.0006785127281910366,0.00010340280020710905,2.1858577765042938e-05,3.3995770509334426e-06,1.4757311592610591e-05,1.7705810615813313e-06,5.8665189076583405e-05,0.0008038840248089572,0.0006274697168008505,3.477339424545492e-08,6.714591818916681e-06,2.007605660617963e-06,8.707533901754973e-06,0.00019789655428545898,1.6997109872801683e-08,0.000413687345453622,0.012520605580273111,0.00013622168878416917,9.206328762531312e-05,1.9588745352823708e-07,0.00998591889646534,4.475456874072842e-06,8.325716751899591e-05,4.959058845756825e-05,3.46178729515459e-07,1.664719543315123e-05,0.0002720468761443947,9.97766963853343e-05,0.9037725500544187,1.2063061387936824e-05,2.629711287194421e-05,0.00010339134486039092,0.00025980876099981887,0.012685235909132512,0.00012723164503198472,8.120633535124925e-05,8.582822495445431e-05,0.01359669302533955,2.431868544167077e-05,0.015072706203325304,0.00036815343253661825,0.0002609521796657629,9.683572478574811e-06,1.6537497350538262e-06,6.687990838038036e-05,4.467097473122792e-05,6.341072835887188e-05,0.00017873428816266647,3.850661063626348e-05,3.264476275960181e-05,3.468574418749811e-05,2.7196393092953646e-06,2.2825838345794328e-05,1.8502023238288964e-07,0.00012073492074283296,9.915395161092187e-08
998,1.2831169832211899e-05,2.3219094640580657e-05,0.011041632254961591,0.00017651843812916112,3.1644235841496586e-06,0.000725608238159078,0.03466762274721654,3.6089101630057878e-06,3.3706429520730654e-05,4.333812681028462e-06,0.00574924675796918,7.3634842721549905e-06,2.162225452154511e-06,0.0005029405846451885,4.114299413883584e-06,0.0001315000112571523,4.536185170682709e-06,0.00021995968280988002,6.5207624713488745e-06,0.00020744720411245842,2.4017779400176008e-05,0.0002323419745500001,9.094996176082845e-05,3.9440967346308554e-07,5.747999507429676e-06,6.109858045801871e-07,2.43741936327424e-06,1.7947384131434614e-06,5.77521030531196e-06,1.1267074945805825e-06,5.576278556139263e-05,0.008401153076990481,0.007198609419722812,0.0009116608718464724,7.694895517766165e-05,1.5944676775062e-06,0.005418561366921535,1.56149735320246e-05,2.9418167921938413e-07,6.252263743948597e-07,5.6761245069728477e-08,0.0035140247556155186,1.1369420095860428e-05,6.608408868669874e-05,2.490917343030286e-06,0.7374710243891925,0.1347092497294258,0.0001106570134708888,2.677018255700745e-06,0.0002991002537422601,0.0004517697808909857,0.0015544632471564755,4.973378841360435e-05,4.70689968494596e-05,0.00035084083745624654,3.9767286305592624e-05,1.251350604967907e-05,1.940009627612555e-07,0.010288489516477437,4.9030239942196926e-05,0.00015969823458863628,7.736481693609225e-06,4.396010983296425e-06,2.761881330223002e-06,2.9662767628132538e-06,9.403101851740334e-05,2.364903308021647e-06,0.00024821092387837746,0.012506097817871589,0.0005375201382761509,3.1526784250436136e-06,6.09238089913615e-05,5.999318004863379e-07,7.32194216050661e-06,7.409839952100141e-05,4.011331812596012e-05,4.4376895392026335e-05,9.313520569802205e-07,6.538120736130257e-06,0.012106884267699177,0.00011897566985204774,3.730040246175978e-06,0.0035625899348649226,0.0001789950142700862,0.00036539243549280146,2.0170324481641834e-05,2.6983138681949865e-06,0.0040504668604314075,1.5850909794911072e-05,3.5452115461355495e-06,6.635332831836819e-06,1.3383113248230923e-05,6.221896070795101e-05,1.886223615675626e-05,0.0006473765681094604,1.321517013817169e-06,8.734757860594618e-07,8.627480537917179e-07,1.0662155328687044e-05
1008,0.00015408612369542508,3.739793767781125e-05,0.00012541499146599986,2.2368536728745426e-05,1.943251364450005e-05,0.00043206567022875,0.00016208472712543343,2.321064101502673e-07,2.2152211374566955e-06,0.000941081444608934,6.818577687895864e-05,0.00011514837468075875,1.4013253354275115e-05,1.5256780848701737e-05,3.086317424573864e-05,0.00014692135492998056,8.878029769776631e-05,6.025610174547868e-06,0.00029238438753829017,0.00040855849025850225,0.0011609452971087966,3.0147217634109426e-07,2.7865440484411402e-05,0.00020101884187459783,0.00034892883238636776,1.721093313106305e-05,0.0010623761820692697,7.389733187735611e-05,1.6346517522507835e-05,2.3703889025207643e-06,2.928473100089305e-06,8.723490683737121e-06,2.683195601286142e-06,1.0849118308460494e-05,7.606697771349663e-06,0.0001383618876254454,2.936291729515117e-05,8.717133934064144e-05,3.40938989262657e-05,1.4026915598201586e-07,2.9400970547285785e-07,0.00010799928835128153,5.1703996828014185e-05,0.00022434997036593798,2.5107826870955558e-05,4.11515391195291e-05,0.00013871723497761308,0.00014071118401212876,8.601540118051953e-06,8.238936434450818e-05,0.00010423073512606627,0.0008568524490564025,2.051228738404218e-06,7.026676781969654e-05,0.00019886862775006687,0.0005465546615166145,0.001403819153926552,9.066036421375365e-08,0.0004585670565638808,0.9538052989606556,0.00019552288508713103,0.00046918790145579665,1.2402516038699633e-06,0.0011164777768911981,5.949976358104823e-05,8.497267276625336e-05,6.405321629011836e-05,0.00011504022580169464,4.237986669370968e-05,0.00021961659599470807,0.005997596285615473,0.0005537193609523456,0.0003985413854386503,2.040944885656785e-05,0.000572538648835469,8.512327550923205e-05,0.0039984568762801015,3.115786666807463e-05,0.003517824154063701,0.0007413096422918838,0.0033414915563593074,7.229992418733971e-05,0.01082813003630839,0.0001512016641310321,0.00017652500373746007,1.5392475901699123e-05,0.00012489681402487693,0.0009790530813024462,7.523152712366319e-05,2.090324804474686e-05,7.479506639866626e-05,2.213113873481233e-05,0.00011594402059103311,0.0006678663530735801,6.751315660829325e-06,3.102428096247645e-05,0.00042465232452812993,3.3235662047337783e-06,3.929471643361565e-07
1009,1.3871106827255712e-06,8.939681216123496e-05,0.03619237360815494,6.445391384907465e-06,5.537599842866925e-06,0.269521875725151,0.0004935281743683307,2.3828452715547038e-07,1.7621045205871229e-07,4.6224786496729e-06,0.0011271041386221154,1.4738592456117553e-05,4.577158454596181e-07,1.3775542984867066e-06,7.664942736300848e-06,0.006060050089220413,2.4444932462672274e-06,3.944631439804276e-07,1.1979427401961336e-05,0.0009209333768657024,1.4927514545403452e-06,0.0007099735159544046,1.3295687764006007e-05,1.3720050879470443e-06,5.257907923439906e-05,3.0355211864625093e-07,1.1421854883767207e-05,0.001990897758495376,0.0061695322116629946,8.048233888884661e-06,0.4493545009997241,7.95266719397328e-06,0.00020968389497302855,5.0648972404435595e-06,0.013100379020025022,5.618846901311277e-05,5.2959267844974714e-05,2.160430283581912e-05,2.196399422528474e-06,1.1388972893986994e-07,6.108863577303671e-07,2.5954810944096646e-05,0.14978135750022245,2.0697049579913493e-05,3.2414654763155395e-05,0.00018487472850181187,2.8167216216072363e-05,3.441399988308553e-05,2.2167831470150425e-07,6.482750096728524e-05,0.0012140909620459695,4.172608371490864e-06,3.794544007608845e-07,4.139941292717154e-06,1.0653480453918274e-05,6.48162182147569e-05,0.017267883811669767,2.417334872310662e-07,5.232407949162217e-06,7.501278285452437e-06,3.041010744278782e-06,0.00046086024807706437,3.6961641200494715e-07,0.00036188476923632235,6.5632511182973884e-06,1.1552980475652222e-07,0.002066049546854578,0.004242072437234468,0.0010322638592158533,0.00043348338674132866,6.8187566720733575e-06,5.073681847042714e-05,0.00022731643892983148,0.0012373483227579862,3.808251837900387e-07,2.113649955948039e-05,0.007561959589142458,1.6719689108160722e-05,4.3976290865607654e-07,0.0005230260933678389,4.297805412871237e-05,4.369566398175081e-05,1.4974993735726217e-05,0.0005828738240301956,3.521104494480138e-05,7.966189752425715e-06,1.943622139691803e-06,0.024515498422509448,0.0006576772798582509,4.724665427512859e-06,1.8113731896096067e-05,5.511531063166509e-07,1.8036688478236706e-05,1.887401762255e-07,0.0003457643601392114,1.0924204645583688e-06,6.3337743476192925e-06,3.83042072735238e-05,0.00042654614238990876
1012,2.590963481314652e-08,0.00015639095844291324,9.090898399382187e-05,4.978528319717818e-06,4.003805259343466e-06,0.00014981354234612937,0.0011281291949453737,2.4363321225967126e-07,2.6038255053144546e-07,2.8152952955613715e-06,3.7042338973511514e-05,0.00011650049960142621,0.00016124046785875838,1.4681832925825725e-05,0.0003854362534723715,0.0003425802353172389,4.106286063832633e-05,5.3014498091218625e-05,0.000100526121397191,4.5439535245646405e-05,4.167053804789823e-06,3.2377856801514324e-06,0.00187574568472044,1.5920214744392445e-05,1.7007772480276568e-05,0.0006880242009056647,0.0003148059596787273,0.07834279528923153,0.00032525618242640103,3.7868829245604716e-05,0.000748460640107716,1.0342063198310783e-05,9.671271964931193e-07,3.0299897985933054e-07,0.00014615364079971838,0.0002081256020808548,1.6650463677187074e-05,1.4540661721324642e-06,9.884439060697055e-07,1.8416738258730776e-06,2.250508830210954e-05,3.1945846745135006e-06,0.00019172029547492997,0.00018055037024683089,0.0010330000804343643,2.3287454009856995e-05,1.4977994768153061e-05,2.6891930157876246e-05,5.993817808116778e-08,1.2946098064436766e-06,0.0010735945398234242,3.199497465585081e-05,9.126908153109155e-06,8.439199707293237e-06,2.799968762209112e-06,3.6258365745316555e-06,0.0003001533362486727,4.1323213205816814e-07,0.0020342342428254635,0.0008923243196099179,0.001970616428183969,0.00017645764589231078,0.00044689286772114743,0.00048595438755230576,1.091613577470396e-06,6.274272292007699e-06,0.8281524434023922,0.0003803459367804906,2.231643284502369e-06,0.00013219537680145296,4.115556997395125e-05,9.364000774173449e-06,0.00014608868984170384,0.0011651737465680368,1.4536133505126075e-05,1.3712253011150668e-05,0.00022378781457137262,0.0636289675991823,2.3331040038863508e-05,4.594351379639981e-05,0.0007069095085589658,0.003845352578061457,2.950471112348207e-05,4.234195427558988e-05,7.827189912182946e-06,1.0481222222897265e-06,0.00022565257952865782,9.831159243168676e-05,0.0006731725685083216,4.729618953825137e-05,3.3200846691111314e-05,0.00012264363591866462,5.040875217035589e-05,0.00016183788294884939,4.064684628100259e-06,0.0007762183512939547,0.0008990174065364113,0.0037197499207444825,3.9478114236419766e-05
1015,0.00020521422037069525,5.7153748036277235e-05,1.573865866601046e-05,0.000172858238238219,1.5288127929422013e-05,2.704468508670995e-06,4.770010578070568e-06,0.0001756919434467793,6.996548345652157e-05,4.8677367861686115e-06,0.0007268531119442819,5.3194490312739776e-05,8.973396930453184e-05,0.001267092353555461,0.0001774289226728473,7.989452507324325e-06,3.099282938516921e-05,0.0002961446993907947,0.000573670908769657,0.0005875075005194238,4.136540662605462e-06,1.3651395729262637e-05,1.3174335126008645e-06,6.147844301484032e-06,1.1590504551204444e-05,2.2934320809785615e-05,0.0012886496824786478,3.1560109490122226e-05,1.9762806235035393e-05,3.8546996580291794e-07,0.0001533326704712915,9.484677956860741e-07,1.1335319606302706e-05,2.690724692280343e-06,1.5780068391565697e-05,2.8558751140393808e-05,2.0018170788950965e-05,1.5665661727887385e-06,1.1645375826778328e-06,1.3482237879186357e-06,8.539890997249339e-08,0.0004346291408435795,0.00017613097894652758,0.00012487248984339463,2.7024703367765338e-05,2.7491001259268455e-05,0.0007727904633018833,5.5896249085263024e-05,0.00020772509210005447,0.00022327681456475493,0.0002701085696257015,1.43687491421147e-06,0.0035697162185229624,0.00020202297888015163,5.29109270755989e-05,0.000432797054773899,0.00047443957531431025,2.4196662521401344e-07,0.00015251381895334354,9.217833830921988e-05,0.00015667792587389248,2.6932342014991786e-05,0.00010054111578944932,0.00011671060457768498,5.241151533135338e-05,0.00018032475643328378,0.0001438076026061699,0.00011557772241427552,0.0012224589314764405,0.013141667535967076,0.0003223282053257581,2.9815324548949457e-05,4.3574978264585e-06,0.003628515397127955,0.00047103186271501234,0.0065325822920049605,0.0003435242919775157,2.66514306999252e-05,9.911858445828892e-05,0.00010650516405107345,1.9869868836087317e-05,0.0062340017153121674,4.1848628470078e-06,0.01724421242275413,1.0059168125430646e-05,0.0008534417175918126,0.9303218682424814,0.0001543479000672843,4.707597304832825e-05,9.923091948771894e-05,3.6113697964159055e-05,0.00011085036364453537,0.0015982874342177936,0.00012311927241945083,0.0010394258276490717,0.00020930240429785162,0.0009037418326966416,4.514214174077791e-05,0.0006541549938355004
1018,0.00010783356443059953,0.0029501905212341363,0.0007092097009193822,0.0020343869063790257,3.6733651976729775e-05,3.699457349088898e-05,9.322945121478664e-05,1.8243804726279382e-05,3.325297716397692e-05,2.8559980034449402e-05,0.0012759460768020751,0.000161686342258409,0.0002593749100249171,0.003270275186839253,0.00015419187451475486,4.266212841861758e-05,0.00020393532159128936,1.91775933291876e-05,0.00017804453616866077,0.0013405977544195707,1.1446363608812307e-05,0.005131145250636655,7.54123087242821e-05,4.641773406758197e-06,7.340282849547477e-05,0.00033264738717247137,0.0003453252191704998,1.8125135107598297e-05,1.3911590799071789e-05,2.055576372962647e-06,0.00023598920387317223,4.028222926209013e-05,4.423616034997863e-06,2.2318503400781397e-06,0.00018287416548880137,3.545446316421166e-05,2.5664200948557104e-05,2.373568637647103e-06,4.944296629707529e-06,1.027820975245916e-06,7.031361135450842e-07,0.002887910886697658,3.769155634046796e-05,0.0003783417428049022,2.1105231624579473e-05,9.114084721467477e-05,0.0007054747209587333,0.005086468782852529,0.004354998903179324,0.00198933293069128,0.013450216637022151,7.5655002351312e-07,3.100026765999385e-05,0.0024164301712974235,9.27864475061479e-05,0.00010189131715513502,0.008953218890139492,2.146110458229269e-07,3.395700433814744e-05,2.5021861720925078e-05,0.00023156875415759464,0.0001726428119876726,9.093035182560772e-05,3.582110213264253e-05,3.746665366497534e-05,1.6106954515341646e-05,5.978087395761686e-05,0.00024098587805733543,0.0008866772317199356,0.00011125038076058956,9.905058615783532e-05,2.3917270994884822e-05,5.571537673476449e-06,0.0017836554228396943,0.0001872513045573574,0.00035118212284997,2.7389101612517542e-05,7.166125966583014e-05,2.7210472662804995e-05,5.593141543335196e-05,2.1248262411962277e-05,7.005060740086498e-05,5.925854308789249e-07,0.00037119467555353963,1.5075279183401446e-05,0.0036358983686057135,0.0027387306589168395,0.0006167366247843174,2.583620313235392e-05,1.1445820990191452e-05,1.9820467708464396e-05,5.350290221717535e-05,6.841879227778612e-05,4.838689364762988e-05,0.002600263349751981,0.0007208960740114051,0.0001867088169391597,9.521217573068008e-05,0.9240273617529061
1020,5.9920666063378214e-05,7.51186610070937e-05,7.828159975423517e-06,0.012349124375633354,2.2635328493819253e-05,1.2423243414553948e-05,7.650669091768396e-05,2.953449393827235e-05,0.00017603541617697,1.1614199896166473e-05,0.0017532660309572197,3.131409602575219e-05,5.6993698237117804e-05,0.0006252342251732114,0.00014013013102443826,3.9140576889898544e-05,4.131287384606357e-05,4.461768825448933e-05,0.00018475364869284267,0.0018207356257455413,8.614449007924882e-06,4.023872336894053e-05,1.7470242525104847e-05,2.217888998589763e-06,1.5902964847522944e-05,1.2010236912282996e-05,0.001142369111207087,1.7968607816366908e-06,8.511852075515377e-05,3.8958627090524116e-07,0.0009262058864956891,3.3035446496803436e-05,5.695763092764063e-05,4.301827680936972e-06,0.0002748154537042376,3.120427055908677e-05,0.00020801802476370557,1.938419018057214e-06,1.2696960527245729e-05,1.9463819937074126e-06,4.0568603377793423e-08,0.0012398068405320174,0.002352200536365855,9.579711206811197e-05,1.2570389525221252e-05,0.002348114638575599,0.00929463759347522,0.000183445042409907,4.258582021933453e-05,1.1592990049630791e-05,0.02149096943505075,2.356453386875045e-05,0.002304421138049702,0.0013171076100409204,0.00010702927940789537,0.0009406233962694791,0.004664640750381309,1.96716956793485e-07,0.0001976393948953348,3.7306721893995466e-05,5.211200449517654e-05,4.203507482877379e-05,6.547754075086572e-06,0.00019035209059388715,0.0003243386099038597,2.0693716327731825e-05,2.0427188539588628e-05,0.0009251465823208498,0.003682864148697104,0.00950251169824503,5.541226742787618e-05,3.815584020150825e-05,2.0654138121059895e-06,0.0004457643654581953,0.0003001909254834605,0.0007703100072798615,6.37730708095204e-05,8.921848191036168e-06,1.570044408822241e-05,0.0010297606899029221,0.00017710318366431858,0.0005868495171635714,2.3666486518142288e-05,0.8869301451792261,6.77347325040785e-05,0.0006654903852461241,0.007981953201320434,0.00011676160611915281,2.8659864910127423e-06,6.294371836808801e-05,0.00015967177355932162,3.807106024482642e-05,0.00048766253282858055,0.0003169377543852461,0.016833681283747067,1.3713270986085445e-05,0.00017678297311465388,8.73826278929734e-06,0.0007523641251973584
1022,2.321473111734931e-05,0.00023961333067799482,7.383029547766807e-05,0.00013632547801789574,7.794390962691049e-05,2.2523071311304373e-05,1.6894101865162916e-05,2.876974842250582e-07,2.1478723979143299e-07,0.0005257916751696957,4.0165308590280105e-05,8.258752381107567e-06,2.4652816041448364e-05,2.141366008825857e-07,7.447447053306954e-06,0.00035165874910626744,4.970819681434503e-05,4.504758756011446e-07,0.00037693861798981406,0.00024333103463979207,0.000836505713846626,1.1497165166962979e-05,3.7928347303514364e-06,2.6118901687501306e-05,6.669822627980361e-05,5.485685310670931e-07,0.00041428676866929514,0.0005545285979156689,0.00012361588912087067,0.003609522887741309,0.0006739085749624091,9.141244013753701e-06,0.0003697599765710072,2.1252079911174393e-07,0.0028754674559818374,7.053414489842552e-05,6.955537746755181e-05,0.0005427734893392004,3.1508206563254825e-06,5.6401034270604225e-06,5.50312192609452e-05,2.6449658731976884e-06,0.004495305717196699,2.797618627216337e-05,0.00023474472592132202,3.7402715287228804e-06,4.172796522104446e-07,7.011951890650004e-05,7.964931273681645e-06,0.00010209727934915825,2.5239850563888615e-05,0.025652839724984774,4.488832445741004e-07,1.9959377044548466e-05,0.00017297753230856308,0.02894895694432237,0.0063179100069835036,1.658648611101799e-07,0.00017791375647200093,4.008090578555321e-05,9.819998906244884e-06,0.05895654355159732,2.630771820255346e-06,0.0006797074707824398,0.00984701699236774,2.576653814097962e-05,6.361653295892402e-05,3.97822126267079e-05,0.003374037425857619,0.05396328300910362,0.00025133167103365343,2.6889261083836214e-05,0.001592805621196964,0.00032627272091194636,1.571516998442639e-05,6.413829187230017e-05,0.006469585103285595,1.5299387872653718e-05,2.170029830108757e-05,1.8935048872403873e-05,0.0007650127807914923,0.007889136464807274,0.011722922702789853,9.362655730255712e-05,0.0037506338666634586,0.0008748046534969259,3.6903041712696017e-05,0.00048682550288654477,5.8647148597428595e-05,3.496534921423898e-05,0.7587984194824244,2.287723506206919e-06,1.2459339886206826e-05,0.0005116313272837821,2.213206857928214e-06,2.1743805738340187e-06,8.660298096397598e-05,6.067627116523024e-05,0.00020192132380677998
1026,3.497649244553758e-06,8.344182478520375e-05,6.628013917155306e-05,0.0007175172014817769,0.00012501454113172518,7.971222361673734e-07,5.3563566215196896e-05,4.389868896913529e-07,2.1859738225780073e-06,7.502046502931597e-05,0.0017797948459753916,1.0024477798396003e-05,0.002200539555355226,7.045994087637017e-06,5.903000238770849e-06,6.862773483781605e-05,7.757121972745436e-05,2.947303936449099e-06,1.1584603369853622e-05,0.00204541744897525,0.001232769910270833,0.00013277358951077766,1.1614781630282744e-05,0.00017859301161922178,3.0332447215087444e-06,1.1810271913999769e-06,0.0006740413586412418,2.3501072537172975e-05,2.5077923825617937e-05,0.009409644311999879,2.4409432195191016e-05,0.006998404761361654,0.0004458943253127839,4.727622123998655e-08,0.0008066860781647905,1.208642832774727e-06,0.000629604867525748,0.00014388206367919434,6.584012532486173e-07,2.7304338104599356e-05,6.000434898187745e-06,1.0561842684535676e-06,0.00015328299093901119,0.00018956198816189084,0.0001613188867436599,3.1653248871966075e-05,3.696343381803728e-05,0.00015229143870141125,7.246767265180408e-06,1.9739088126276054e-05,1.6987957511447834e-05,0.00729154556860608,2.488008697766421e-05,0.00015435758982460212,0.0022252205497547933,0.14859617855825571,0.0004951326213069291,7.375714163143404e-08,9.676593408251847e-05,1.6087676451947727e-06,2.9526901964481875e-05,0.0003314889703329504,1.0057843842476899e-06,7.741383860836954e-05,0.5442225726711989,0.0026418494273740593,4.923859390980481e-06,3.964248110786486e-05,0.02364901004435445,0.09767498365203901,8.469213325101085e-05,1.9322183837295205e-07,0.00013324377560750377,7.711514286842374e-05,0.00020048757721763703,2.883170901736869e-05,0.0002948985845336778,1.538681362253628e-06,0.00010644523972054078,0.002744856742546384,0.0013682064813593485,0.08168212722867846,0.004831399871534705,6.206231569264816e-05,0.018533011726517234,0.002273502922641197,3.26480222942029e-05,0.0007662179738025894,1.177975888460037e-06,3.453246042690918e-06,0.012778332866091936,3.802157556300849e-06,8.37280959659937e-05,0.006844435391467443,7.226392542476173e-05,2.312620211365167e-06,0.009163347626923718,2.7020296261921536e-05,0.0013568188911168351
1028,7.997366228801669e-06,1.2988133040210428e-05,3.435120936260488e-06,8.305326359537527e-06,2.1894873477372664e-05,7.020077991124634e-05,0.00263463941195194,2.7711986234390354e-07,3.9092385329387575e-06,0.00021449046158304527,7.379949079734542e-05,6.6846108381448215e-06,5.4242411119986484e-05,1.2828335034474964e-05,0.00023327485787007752,3.055528813455021e-05,6.57859287980679e-05,8.752084508746542e-06,0.00016630396038406868,0.0003793042567388905,0.0009617201435015264,1.6925249746450873e-07,0.00017808673816867258,2.3146326101463217e-05,3.853851857511312e-05,3.883216293870134e-06,0.004961716389118877,1.8291089884505124e-05,2.7295739514014497e-06,2.802375232020621e-05,1.0425855010961577e-06,2.6625686161977826e-05,9.89093639254972e-06,3.891424317544128e-06,9.90470561837054e-06,0.00015719597633335694,0.0069422348451596535,6.889624565595028e-06,5.507270254727993e-06,6.951393830896811e-08,7.525829917760706e-07,9.892882914049712e-05,4.10859732691968e-05,0.0004209564254792292,2.998682926750405e-05,0.0007629277437457664,0.0001238325488039434,0.0005616638171205775,8.151597857578016e-06,5.0240698521470904e-05,0.00020932761772308957,0.0023284164215628166,3.3992403471419614e-06,0.0004506290900791539,0.0001200684161330791,0.0028116221531109915,0.0007360934921706271,5.256791308456571e-08,0.003352940837770514,0.028531011653109048,0.0001342229082677733,0.0002456450346316828,6.563337785562711e-07,0.011663454176337008,0.00018399536710367935,0.0001030102853267561,1.8430345311247056e-05,0.000851026362439066,0.0001695802582191385,0.004399835780175445,0.0016961507521214875,0.003659349712196926,0.0007010401354910357,1.3218307716143488e-05,0.00024174631953776743,5.912871922068267e-05,0.0004716763720874708,5.929577132544013e-05,0.016247605743350102,0.004994827804644903,0.008395299653349215,8.355518076857424e-05,0.8820195655043925,0.001031993089310312,0.0017341611942688112,2.252533865454297e-05,3.575401370288848e-05,7.401210693457575e-05,3.899431661340085e-05,1.0975067877435076e-05,0.0007222766307295384,2.503427082909716e-05,0.00019494336782927663,0.0015842401391117009,3.588333694116592e-05,1.6604762008911745e-05,2.2389851316467586e-05,6.4392249673981755e-06,1.413002301177132e-07
